quotedate,adstock99_face_video_impressions_low_ctr,adstock99_face_video_impressions_medium_ctr,adstock99_face_video_impressions_high_ctr,adstock99_face_all_impressions_low_ctr,adstock99_face_all_impressions_medium_ctr,adstock99_face_all_impressions_high_ctr,adstock99_insta_all_impressions_low_ctr,adstock99_insta_all_impressions_medium_ctr,adstock99_insta_all_impressions_high_ctr,multiple_quotes,Clicks_google_ads_nobrand_10654533086,Clicks_google_ads_nobrand_10907549225,Clicks_google_ads_nobrand_12469017996,Clicks_google_ads_nobrand_12499022096,nobrand_grouped,Clicks_google_ads_brand_178777874,Clicks_google_ads_brand_2074159850,Clicks_google_ads_brand_7773934687,Clicks_google_ads_brand_11806585366,brand_grouped,dummy_20211227_20220103,dummy_20220110_20220124,dummy_20210823_20211025,summer,dummy_2022613_20220718,dummy_20220101_20220131,dummy_20210726_20210920,commercial_vehicle_registrations,adstock50_TV,adstock95_TV
2021-07-29,1642454.6852207994,1.644717801970951e-81,0.0,1654398.6560513217,3.165617963619799e-45,15514.023225392117,1656606.4303894395,2.960161086028744e-44,7.535939023753182e-145,1863.0,364.0,1013.0,1219.0,168.0,1520.0,158.0,1446.0,423.0,0.0,260.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,209.5,115.62627076815863,1783.4521696836248
2021-07-30,1600381.2273022751,1.698980054138812e-82,0.0,1612457.0297323307,3.270057497260891e-46,1602.5859261571377,1612685.0910179815,3.0578222210362783e-45,7.784563452295568e-146,1812.0,351.0,1187.0,1165.0,167.0,1396.0,151.0,1323.0,389.0,1.0,235.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,209.5,120.50687821673586,1786.212913621584
2021-07-31,1612324.0734680698,1.755032517373155e-83,0.0,1624997.493994667,3.37794268237115e-47,165.54581705881245,1625021.052539177,3.1587053757291523e-46,8.041390456027748e-147,1539.0,299.0,1503.0,1155.0,130.0,1251.0,165.0,1031.0,309.0,1.0,174.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,209.5,124.92735987889493,1788.953501831915
2021-08-01,1698393.7597211776,1.812934254015378e-84,0.0,1712758.913708968,4277.0,17.100747671849096,1723320.3472873715,3.2629168504370917e-47,8.306690652926154e-148,1189.0,188.0,1316.0,1114.0,74.0,1234.0,89.0,881.0,231.0,0.0,143.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,209.5,128.93109472775706,1791.6740814681987
2021-08-02,1681837.6880029035,1.872746274981679e-85,0.0,1694799.5966752996,9872.81060622338,1.7664932653197782,1699522.584136572,3.370566452532362e-48,8.580743589149831e-149,1980.0,355.0,758.0,1208.0,142.0,1278.0,197.0,1590.0,459.0,3.0,290.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,209.5,141.68737212580956,1803.5047986096724
2021-08-03,1605827.4593186555,1.9345316040501077e-86,0.0,1617961.413896248,1019.8532707655274,0.18247731130241948,1618449.2946429045,3.4817676121335235e-49,8.863838033597528e-150,1854.0,328.0,552.0,1198.0,157.0,1331.0,161.0,1409.0,451.0,1.0,274.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,209.5,153.24103443314053,1815.2491416731052
2021-08-04,1638643.6647864683,1.9983553442685633e-87,0.0,1651888.0923824029,105.35000977690295,15486.018849757196,1658378.4900649947,3.596637501626467e-50,9.15627228218277e-151,1941.0,412.0,520.0,1165.0,147.0,1364.0,195.0,1333.0,384.0,1.0,209.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,209.5,163.70545979380412,1826.907741261128
2021-08-05,1627947.552004538,2.064284746553715e-88,0.0,1640129.6905561495,10.882569952109524,1599.6930970301396,1640800.1433349142,3.715297159128665e-51,9.45835447214752e-152,1805.0,339.0,582.0,1123.0,176.0,1293.0,169.0,1359.0,388.0,0.0,247.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,209.5,173.1833374758805,1838.4812233724479
2021-08-06,1470406.6522915575,2.1323892805531255e-89,0.0,1482924.057252648,1.1241605863478703,165.24699017307486,1482993.314477018,3.837871616026735e-52,9.770402906745633e-153,1603.0,332.0,210.0,1098.0,155.0,1216.0,173.0,1322.0,422.0,0.0,237.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,209.5,181.76767557953585,1849.970209435461
2021-08-07,1495021.8060425117,2.202740707845247e-90,0.0,1508228.8437498307,0.11612487027046578,17.069879098656774,1508235.9979645335,3.964490028721703e-53,1.0092746390638195e-153,1394.0,305.0,52.0,1037.0,147.0,1131.0,138.0,950.0,258.0,0.0,212.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,209.5,189.54271374205882,1861.3753163416186
2021-08-08,1671385.5313174687,2.2754131575544172e-91,0.0,1684892.8075241288,0.01199560423937474,1.7633045669247933,1684893.5465486636,4.0952858147207816e-54,1.0425724576354184e-154,1261.0,223.0,79.0,1030.0,82.0,1021.0,112.0,756.0,240.0,2.0,314.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,209.5,196.58474979641085,1872.6971564785517
2021-08-09,1338744.760071161,2.350483204460535e-92,0.0,1353802.0506695458,0.0012391361190118994,17118.18214792136,1383897.1270101764,4.230396793219066e-55,1.07696883221815e-155,1996.0,364.0,418.0,1113.0,156.0,1284.0,215.0,1638.0,485.0,0.0,442.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,209.5,184.23860278115137,1865.2120520486662
2021-08-10,230366.24012752212,2.428029949685715e-93,0.0,246519.64594640312,0.00012800174887396136,9815.294232456246,250570.44274845897,4.3699653303192785e-56,1.112500006186546e-156,1843.0,318.0,493.0,1031.0,142.0,1203.0,177.0,1395.0,413.0,0.0,262.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,209.5,173.05640526694967,1857.7815951085686
2021-08-11,110244.64442462967,2.5081351040429434e-94,0.0,126653.27805039822,1.322247609718439e-05,1013.9118763391006,127071.72205105383,4.514138489042578e-57,1.1492034186504352e-157,1683.0,382.0,427.0,1024.0,144.0,1183.0,163.0,1258.0,351.0,0.0,248.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,209.5,162.92842435986415,1850.405386686118
2021-08-12,108858.18171291245,2.5908830741345603e-95,0.0,124431.18016264313,1.365870979722043e-06,104.73626858603275,124474.4050860942,4.663068184288499e-58,1.1871177439044394e-158,1735.0,483.0,503.0,1062.0,178.0,1322.0,156.0,1269.0,308.0,2.0,219.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,209.5,153.75527238110377,1843.0830307220017
2021-08-13,107532.96124735952,2.6763610512912853e-96,0.0,122529.63926601541,1.4109335645871334e-07,4406.819170988443,142410.10436529852,4.816911342907305e-59,1.2262829321789825e-159,1732.0,398.0,422.0,1162.0,195.0,1196.0,199.0,1162.0,309.0,0.0,236.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,209.5,145.4469315580512,1835.8141340484701
2021-08-14,106771.06705580806,2.7646591034455076e-97,0.0,123729.21164471598,1.457482846647545e-08,455.2208205403821,125782.84744960656,4.975830069053423e-60,1.266740251735748e-160,1259.0,277.0,382.0,1043.0,109.0,1029.0,131.0,682.0,212.0,0.0,164.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,209.5,137.92187066384264,1828.5983063682247
2021-08-15,112069.36400819352,2.8558702700356422e-98,0.0,127953.12649153444,1.505567874766258e-09,47.02393890307467,128165.2653926148,5.139991814994184e-61,1.3085323323519453e-161,1172.0,238.0,400.0,1054.0,118.0,1034.0,101.0,629.0,193.0,1.0,108.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,209.5,131.10624493693103,1821.4351602334623
2021-08-16,117928.67375532583,2.950090660041555e-99,0.0,132737.45344479813,1.5552393160180623e-10,4.857534475982832,132759.36721998864,5.309569557553865e-62,1.351703210239199e-162,2019.0,408.0,488.0,1232.0,245.0,1140.0,216.0,1536.0,414.0,1.0,335.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,209.5,143.15602857215845,1832.5471681679282
2021-08-17,103008.93566587787,3.047419553254358e-100,0.0,115633.67051087067,1.6065495090773298e-11,0.501779343368001,115635.93418594703,5.484741980378942e-63,1.3962983744443968e-163,1932.0,466.0,335.0,1150.0,163.0,1130.0,225.0,1462.0,409.0,1.0,266.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,209.5,154.06980275984387,1843.5780491995151
2021-08-18,99426.73890880677,3.1479595048872755e-101,0.0,111604.86370545762,1.6595525193671442e-12,0.051833396278649926,111605.09754124387,5.6656936622165964e-64,1.4423648147813843e-164,1919.0,345.0,308.0,1210.0,159.0,1173.0,187.0,1383.0,388.0,0.0,270.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,209.5,163.95466630806314,1854.5283956221099
2021-08-19,103604.70091001019,3.2518164536378216e-102,0.0,116529.69125349213,1.714304196027904e-13,0.005354347494151737,116529.71540853784,5.852615271404893e-65,1.4899510713440161e-165,1848.0,339.0,332.0,1262.0,166.0,1213.0,175.0,1200.0,402.0,0.0,233.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,209.5,172.90762114170502,1865.3987954053614
2021-08-20,108671.2809718596,3.3590998333151403e-103,0.0,121626.42191623301,1.7708622307654226e-14,0.0005530997223104538,121626.4244114295,6.045703766779527e-66,1.5391072856527315e-166,1800.0,390.0,286.0,1254.0,144.0,1198.0,155.0,1402.0,335.0,0.0,229.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,209.5,181.01652419962042,1876.1898322262507
2021-08-21,100766.6545534834,3.4699226881501396e-104,0.0,114843.91003029961,1.829286218640536e-15,5.713474950104381e-05,114843.91028805137,6.245162605208863e-67,1.5898852534885507e-167,1358.0,314.0,234.0,1112.0,133.0,1114.0,124.0,754.0,233.0,1.0,131.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,209.5,188.36094959039636,1886.9020855004312
2021-08-22,112419.11310156099,3.584401791909916e-105,0.0,127978.28209295064,1.8896377208642705e-16,5.901972951479328e-06,127978.2821195762,6.451201955975934e-68,1.6423384794701606e-168,1299.0,224.0,274.0,1190.0,99.0,1224.0,148.0,771.0,184.0,1.0,122.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,209.5,195.0129694672428,1897.5361304133403
2021-08-23,109413.80255096921,3.702657770941986e-106,0.0,122522.05199787542,1.9519803296647375e-17,6.09668984710561e-07,122522.05200062582,6.66403892223329e-69,1.6965222334315987e-169,1892.0,319.0,302.0,1248.0,201.0,1228.0,177.0,1598.0,339.0,0.0,300.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,209.5,190.70071842771367,1897.75539509394
2021-08-24,1249828.3564260576,3.824815231277964e-107,0.0,1111691.427886115,2.0163797352941068e-18,6.297830809692896e-08,1192169.427886399,6.883897769764052e-70,1.7524936086599394e-170,1855.0,155.0,141.0,1051.0,226.0,1233.0,193.0,1352.0,397.0,1.0,339.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,209.5,186.7950106149655,1897.9730589599478
2021-08-25,953345.2482646168,3.951002889930634e-108,0.0,951734.8163871168,2.0829037952462625e-19,6813.000000006506,981567.1280466376,7.111010163290214e-71,1.8103115820543501e-171,1974.0,254.0,143.0,976.0,141.0,1356.0,182.0,1474.0,317.0,0.0,309.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,209.5,183.25751862325905,1898.1891336986419
2021-08-26,1005016.7853813347,4.0813537105227427e-109,0.0,1017013.4290839114,2.1516226057580754e-20,963.7773346277198,1020562.0825090546,7.345615410577183e-72,1.8700370762699026e-172,1918.0,274.0,151.0,1087.0,190.0,1449.0,191.0,1318.0,347.0,0.0,305.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,209.5,180.05352841422646,1898.4036309119738
2021-08-27,1028233.4129562776,4.216005043390441e-110,0.0,1043235.6564509892,2.222608575669634e-21,99.5574113809272,1043602.2294509984,7.587960714591777e-73,1.931733023911624e-173,1838.0,249.0,141.0,1110.0,161.0,1515.0,146.0,1298.0,335.0,0.0,277.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,209.5,177.15159866183578,1898.6165621171913
2021-08-28,963160.6716196744,4.355098770308991e-111,0.0,976096.3911177126,2.2959365027212595e-22,10.284199269637085,976134.257809169,7.838301433979378e-74,1.9954644338464258e-174,1540.0,208.0,119.0,1282.0,155.0,1458.0,108.0,894.0,272.0,0.0,252.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,209.5,174.52325221306404,1898.8279387474563
2021-08-29,967457.710595933,4.498781453993242e-112,0.0,984031.9598532077,2.3716836523676995e-23,1.0623493836428328,984035.8714515028,8.096901352134704e-75,2.0612984597027868e-175,1421.0,152.0,138.0,1162.0,132.0,1400.0,125.0,731.0,186.0,1.0,276.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,209.5,172.14269663652746,1899.0377721524596
2021-08-30,994112.5912120346,4.6472044925303954e-113,0.0,1011633.6976212125,2.4499298391925458e-24,0.10973982352309408,1011634.1016861211,8.364032955149717e-76,2.1293044706303633e-176,2046.0,244.0,147.0,1252.0,212.0,1467.0,202.0,1612.0,366.0,1.0,408.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,164.89285714285714,169.21228540247716,1898.4717878847437
2021-08-31,919529.0186059582,4.8005242789077996e-114,0.0,934387.9345854634,2.5307575110086624e-25,0.01133603412615966,934387.9763250384,8.63997771893154e-77,2.1995541243940907e-177,2041.0,206.0,148.0,1143.0,203.0,1613.0,187.0,1363.0,398.0,1.0,316.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,164.89285714285714,166.558142601773,1897.909935773069
2021-09-01,929603.5964812456,4.958902365803849e-115,0.0,943784.5103640438,2.6142518357332426e-26,0.001171003065103464,943784.5146757077,8.925026405792925e-78,2.2721214428797933e-178,1964.0,293.0,151.0,1155.0,190.0,1610.0,183.0,1307.0,459.0,1.0,341.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,164.89285714285714,164.15422265883956,1897.352185649259
2021-09-02,876770.2921460867,5.122505635815639e-116,0.0,892492.1689661383,2.7005007911290303e-27,0.00012096366006144418,892492.1694115297,9.219479370827778e-79,2.3470828900908602e-179,1879.0,239.0,128.0,1134.0,172.0,1560.0,147.0,1189.0,376.0,0.0,327.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,164.89285714285714,161.9769354795288,1896.798507565389
2021-09-03,874916.654966498,5.2915064773027464e-117,0.0,891956.711999193,2.789595257506272e-28,7666.000012495448,930869.7120452016,9.523646878394578e-80,2.424517452718177e-180,1705.0,207.0,135.0,1028.0,156.0,1378.0,132.0,1182.0,328.0,0.0,284.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,164.89285714285714,160.00491495732865,1896.2488717921797
2021-09-04,890646.1757600374,5.466082966032417e-118,0.0,907233.3997319092,2.881629113483072e-29,16712.891539122993,953762.0808495845,9.837849429041158e-81,2.504506723368205e-181,1330.0,156.0,136.0,951.0,117.0,1220.0,100.0,773.0,237.0,0.0,194.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,164.89285714285714,158.2188093039579,1895.7032488174002
2021-09-05,370174.0224089494,5.646419052817558e-119,0.0,389322.46909554646,2.9766993349050626e-30,18864.428043639353,444772.8438468615,1.0162418097215338e-81,2.5871349865369092e-182,1127.0,119.0,126.0,844.0,118.0,1107.0,72.0,587.0,167.0,0.0,218.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,164.89285714285714,156.60109114682447,1895.1616093442835
2021-09-06,163241.67412874557,5.8327047573452536e-120,0.0,182918.6930295736,3.0749060970286086e-31,27495.68000701838,208963.67144533043,1.0497694880117255e-82,2.672489307420122e-183,1851.0,187.0,162.0,1919.0,190.0,849.0,146.0,1411.0,395.0,1.0,370.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,164.89285714285714,143.26017124408503,1882.748210004239
2021-09-07,132559.73158937116,6.025136368400035e-121,0.0,151302.35156815156,3.1763528800752277e-32,40258.281284176956,180875.7765629938,1.0844033058060955e-83,2.760659623653924e-184,1771.0,188.0,190.0,2187.0,171.0,404.0,156.0,1275.0,339.0,1.0,327.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,164.89285714285714,131.1769843851246,1870.4254388070644
2021-09-08,134859.3119883817,6.223916650692892e-122,0.0,153518.40932180217,3.2811465782684437e-33,4158.647570650818,161827.31996596232,1.1201797566724986e-84,2.8517388400817078e-185,1709.0,205.0,137.0,2251.0,124.0,385.0,130.0,1157.0,375.0,0.0,317.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,164.89285714285714,120.23295610724146,1858.1926340919165
2021-09-09,125491.85676512854,6.429255058513937e-123,0.0,140325.32627751093,3.389397612467963e-34,429.58489695081175,151723.62995970694,1.1571365381684222e-85,2.945822926647781e-186,1677.0,219.0,175.0,2122.0,150.0,462.0,151.0,1111.0,350.0,0.0,310.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,164.89285714285714,110.32069071358934,1846.0491390286259
2021-09-10,106766.2062926114,6.641367956433881e-124,0.0,120519.4915761423,3.5012200465198627e-35,44.3757689376306,123577.92703551785,1.1953125915628084e-86,3.043011019520659e-187,1745.0,225.0,147.0,2233.0,224.0,440.0,141.0,1198.0,357.0,1.0,290.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,164.89285714285714,101.34291738009442,1833.9943015824304
2021-09-11,101190.86189532593,6.860478847286834e-125,0.0,114784.56503039254,3.61673170744538e-36,4.583980681777691,115100.49891498496,1.2347481428683727e-87,3.143405525552597e-188,1590.0,178.0,130.0,2492.0,166.0,373.0,116.0,751.0,271.0,2.0,243.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,164.89285714285714,93.21153561955062,1822.0274744789638
2021-09-12,112338.93337344873,7.086818607674694e-126,0.0,128953.15180293772,3.7360543095949524e-37,0.4735214598860092,128985.78751513746,1.2754847452276538e-88,3.2471122301854416e-189,1267.0,107.0,176.0,1876.0,123.0,245.0,88.0,665.0,192.0,0.0,216.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,164.89285714285714,85.84675073586219,1810.1480151695016
2021-09-13,61580.52005055207,7.320625731241249e-127,0.0,76474.75524256988,3.859313582898328e-38,0.048914379998133584,83130.1264849808,1.3175653226974568e-89,3.354240408916482e-190,1890.0,188.0,151.0,2260.0,214.0,438.0,165.0,1385.0,439.0,0.0,335.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,164.89285714285714,77.75343364163533,1796.9324286536023
2021-09-14,32753.21741760238,7.56214657997233e-128,0.0,44857.779746201624,3.9866394053458794e-39,0.005052815496847355,58279.2741589328,1.3610342154778253e-90,3.464902942441774e-191,1741.0,172.0,173.0,1974.0,165.0,390.0,133.0,1483.0,448.0,1.0,362.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,164.89285714285714,70.42312482700247,1783.8133269143595
2021-09-15,51600.380603936654,7.811635643786837e-129,0.0,63770.77200456025,4.118165939840719e-40,0.0005219517133030198,47837.20141370508,15708.0,18264.0,1810.0,200.0,167.0,2322.0,150.0,405.0,165.0,1214.0,401.0,0.0,290.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,164.89285714285714,63.783890667227176,1770.7900055326306
2021-09-16,85342.27716529866,8.069355808692123e-130,0.0,96804.4686552882,4.254031775565819e-41,5.3917185614622094e-05,25917.543828996713,30980.62356851925,44186.65628058541,1687.0,236.0,136.0,2095.0,137.0,398.0,142.0,1169.0,361.0,1.0,289.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,164.89285714285714,57.7705791761294,1757.8617652321184
2021-09-17,40851.78751715788,8.335578633786332e-131,0.0,52522.82253489011,4.394380074015088e-42,5.569601230361154e-06,22306.26110612814,15052.273107314895,15606.445498786423,1666.0,220.0,141.0,2080.0,109.0,358.0,135.0,1110.0,367.0,2.0,282.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,164.89285714285714,52.324180658052065,1745.0279118418246
2021-09-18,31081.95627969703,8.61058463739955e-132,0.0,44067.56466324591,4.5393587198422836e-43,5.753352574253778e-07,22898.218550824284,10402.887516152132,10812.133071501277,1424.0,185.0,135.0,1902.0,80.0,312.0,118.0,741.0,238.0,0.0,210.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,164.89285714285714,47.39124863521755,1732.2877562587767
2021-09-19,35932.74069360335,8.894663592675269e-133,0.0,48836.14343199828,4.689120476686702e-44,5.943166211475104e-08,23965.367271305848,9734.609782554313,15140.884514119203,1168.0,121.0,153.0,1732.0,77.0,210.0,90.0,642.0,208.0,2.0,235.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,164.89285714285714,42.92337536793111,1719.640614411027
2021-09-20,21375.822761072806,9.188114832903628e-134,0.0,33421.73372347512,4.8438231481398494e-45,6.139242148183587e-09,15520.60286240392,8071.5772385733835,9830.041002090526,1984.0,218.0,168.0,2359.0,164.0,409.0,173.0,1526.0,404.0,2.0,371.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,164.89285714285714,38.87671682081768,1707.0858072209226
2021-09-21,20106.10502983238,9.491247566928164e-135,0.0,31651.437792238696,10643.0,6.341786989107114e-10,50531.26559728571,13121.787335270736,6625.435205596046,1829.0,210.0,170.0,2154.0,160.0,420.0,148.0,1327.0,400.0,0.0,321.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,164.89285714285714,35.21156241350124,1694.622660568642
2021-09-22,17892.944225396583,9.804381204958397e-136,0.0,28974.56766865339,1099.413205993787,6.551014155241883e-11,15108.838458445498,12137.469912866549,5718.40204458221,1760.0,202.0,156.0,2363.0,141.0,386.0,182.0,1412.0,419.0,0.0,289.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,164.89285714285714,31.891945333613595,1682.2505052559995
2021-09-23,26674.32652217526,1.0127845695131578e-136,0.0,37904.04917155672,113.5684860954183,6.767144108733588e-12,11645.730670717072,8437.790727197007,18232.70625998267,1798.0,205.0,168.0,2006.0,194.0,338.0,149.0,1301.0,368.0,3.0,285.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,164.89285714285714,28.885289588064705,1669.968676970513
2021-09-24,97985.43614013623,1.0461981871178222e-137,0.0,64376.45731653174,11.73153184234,6.990404585177828e-13,63807.99446517272,8709.61688949472,3295.4236628047106,1788.0,202.0,148.0,1847.0,184.0,295.0,145.0,1301.0,324.0,1.0,292.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,164.89285714285714,26.162090329026036,1657.7765162497337
2021-09-25,119647.81551137147,1.0807141811557762e-138,0.0,43284.03545324536,1.2118576561124887,7.221030833584537e-14,107261.31370506337,7917.696310011935,340.41457241679177,1360.0,155.0,146.0,1685.0,109.0,245.0,101.0,833.0,234.0,1.0,167.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,164.89285714285714,23.69562431760878,1645.6733684458382
2021-09-26,134901.52160495255,1.116368921044275e-139,0.0,34087.20550465106,0.12518390593956097,7.45926586425929e-15,143552.0060865911,4493.8915610519025,35.16454725432201,1158.0,182.0,197.0,1634.0,88.0,256.0,99.0,714.0,228.0,0.0,208.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,164.89285714285714,21.461687683965557,1633.658583690476
2021-09-27,96241.21698404031,1.1531999760942508e-140,0.0,22631.18048362656,0.012931395223887756,7.705360704862653e-16,107312.80496462452,1212.215327306633,3.632469006313462,2337.0,338.0,179.0,2483.0,268.0,454.0,213.0,1794.0,456.0,0.0,287.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,19.438358410408842,1621.7315168598768
2021-09-28,9941.639097356709,1.1912461550970015e-141,0.0,15415.782457101184,0.001335802563287342,7.959574664917406e-17,24163.32509164181,125.22085308174323,0.37523108107715386,2055.0,338.0,139.0,2207.0,175.0,469.0,203.0,1464.0,407.0,1.0,276.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,17.605781206750624,1609.8915275402103
2021-09-29,1026.9631976752905,1.2305475472169184e-142,0.0,15670.437735043164,0.00013798731360316216,8.222175609042344e-18,16574.051743537726,12.935211833493966,0.038761064158183624,2049.0,157.0,125.0,2282.0,248.0,370.0,210.0,1631.0,400.0,0.0,307.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,15.945972666806801,1598.1379799932
2021-09-30,106.0844594187562,1.2711455642333393e-143,0.0,13647.743417232907,1.42539767767474e-05,8.493440239200564e-19,20326.086006170226,1.3361968159419686,0.004003986264575732,1939.0,186.0,131.0,2102.0,213.0,389.0,202.0,1583.0,425.0,1.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,14.442644794032356,1586.4702431219878
2021-10-01,10.958438000159028,1.3130829841760375e-144,0.0,14993.80074649259,7804.000001472424,8.773654386259634e-20,15683.668080555206,0.13802803958032975,0.00041360851037229097,1898.0,208.0,117.0,2362.0,136.0,371.0,188.0,1562.0,371.0,2.0,237.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,13.081045164513021,1574.8876904372476
2021-10-02,1.1319976937366325,1.3564039964003254e-145,0.0,15426.847369043828,24092.146825255502,9.063113311170867e-21,15498.110101116756,0.01425818373692076,4.272542125478858e-05,1501.0,148.0,92.0,1953.0,122.0,301.0,112.0,914.0,313.0,0.0,160.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,11.847812158804393,1563.3897000235468
2021-10-03,0.1169344370617837,1.4011542481492687e-146,0.0,16639.580731408183,53408.69908676381,9.362122016085058e-22,16646.942113418536,0.001472858732862588,4.41350111426874e-06,1307.0,110.0,117.0,1965.0,120.0,264.0,86.0,889.0,198.0,1.0,170.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,10.730843841982782,1551.9756545059527
2021-10-04,0.012079231827602585,1.4473808926520732e-147,0.0,10975.855097088219,16295.074987403594,9.67099556573249e-23,24669.615521836557,0.0001521451039624546,4.5591105982292077e-07,1969.0,226.0,116.0,2098.0,203.0,477.0,187.0,1781.0,420.0,2.0,295.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,9.719179205204425,1540.6449410168834
2021-10-05,0.0012477747805625056,1.4951326388093253e-148,0.0,12231.796865621818,1699.267935150855,18635.0,42294.35113140058,1.5716464955709876e-05,4.7095240057121344e-08,2019.0,281.0,119.0,2433.0,191.0,512.0,196.0,1585.0,437.0,1.0,272.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,8.802890603375316,1529.3969511632001
2021-10-06,0.0001288941155554278,1.5444598025174394e-149,0.0,12522.534624363247,175.5329896106966,1924.9802775245907,15627.971922653393,1.6234979915292675e-06,4.8648998269516855e-09,1947.0,330.0,128.0,2185.0,174.0,546.0,143.0,1567.0,424.0,0.0,266.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,7.972986333403403,1518.2310809935402
2021-10-07,1.3314656846427372e-05,1.5954143596863937e-150,0.0,12082.567597344678,18.132414438181907,198.8488901990153,12403.356733502325,1.6770601632919908e-07,5.025401781065086e-10,1764.0,340.0,106.0,1983.0,149.0,601.0,125.0,1301.0,358.0,1.0,217.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,7.221322397016181,1507.1467309658885
2021-10-08,1.3753931758186452e-06,1.6480500010066174e-151,0.0,10827.119362851956,1.8730635995386264,20.54092792276669,10860.256618572246,1.7323894491866123e-08,5.191198988563049e-11,1739.0,275.0,96.0,2152.0,119.0,498.0,144.0,1309.0,335.0,1.0,205.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,205.28571428571428,6.540522582256513,1496.1433059153853
